id,candy_id,review,score,name,time
8,345,これ1品の中に、大好きなお菓子が詰まっていて、お楽しみ袋みたいです。ピーナッツ入り揚げ煎餅、えび揚げ煎餅、いか豆、揚げ煎餅、いか天は、単品でも購入するくらい好きなのですが、この商品を買えば、それらも入っているうえに他のお菓子も食べることができ、また、個包装になっているので食べすぎ防止になって助かります。味も、単品のものとほとんど変わらず美味しかったです。,4.0,sakonaさん,2016.10.17
9,345,色々な味が楽しめて大好きです。とくにいか天が好きなのでもう少し入っているといいな。,4.0,白い月さん,2016.09.11
10,345,大好きないか天が入って、色々な味が楽しめて大好きです。,5.0,白い月さん,2016.09.07
11,345,食べやすい味のおかきばかりが入ってて、とても美味しい!!私のお気に入りです!酎ハイのおつまみや小腹の空いたときには最高!,4.0,さん,2016.08.13
12,346,ごまとアオサ、ナッツと健康食材が1度に摂れる所が良いです。シンプルで素朴な味なのに、何度も食べたくなる美味しさです。,5.0,ばっばさん,2018.05.19
13,347,他の通販の大量売りに比べて豆の味がしっかりとしています。 なのでどうしてもイオンのものを購入することになります。 できれば500gや1kgなどの大量のパックを作って欲しいです。,5.0,ミヤさん,2020.01.18
14,347,美味しい。そのまま食べても美味しいですが酢に漬けて食べています。便秘解消に良いです。大容量が欲しいです。,5.0,ちかちゃんさん,2019.04.29
15,347,あっさりしていてるので小腹が空いたときに美味しく頂けます。 ナッツに比べてカロリーが格段に低いので、煎り大豆の旨味がおつまみとしても十分楽しめます。,5.0,tacosさん,2019.03.04
16,347,糖質制限をしてます。豆腐より歯ごたえがあり、素朴な美味しさがあります。安心して食べられるので好きです。,5.0,あきさん,2018.11.26
17,347,毎日食べています。ポリポリとそのまま食べられるのですぐになくなります。お菓子を食べるより罪悪感がないかも。,5.0,みつこさん,2018.04.28
18,347,そのままおやつとして食べています。とても美味しくてついつい食べ過ぎてしまいます。北海道産の大豆でこのお値段はお値打ちだと思います。,4.0,samapapaさん,2017.10.22
19,347,煎り大豆だけを食べたい人には嬉しいです 量が多くて一人では食べきれないのが難点,4.0,ぴさん,2017.10.06
20,347,更年期を元気に過ごすために毎日かじっています。 塩不使用なのが気に入っています。 素材の味を楽しんでいます。,4.0,さらさん,2017.03.17
21,347,非常に香ばしく歯ざわりも良い!噛んでいるうちに感じるほのかな甘さ。北海道産も好感度大。,5.0,酒絶ち人生さん,2017.01.20
22,347,単品でも十分美味しいですが、ミックスナッツに混ぜて、おやつとして食べています。手軽に、たんぱく質とイソフラボンが摂れるので、いつも鞄に常備しています!,5.0,ジゼルさん,2016.12.13
23,347,美味しいです。小腹がすいた時など噛みごたえがあるので少しの量でもいっぱい食べた気分になります。大豆だから栄養面でも⭕,4.0,スーさんの嫁さん,2016.12.01
24,347,以前書いたものですが、家のフライパンで煎ってみたら美味しくなりました。 香ばしくなるまでしっかりいってほしいです,5.0,さん,2016.07.20
25,347,前のほうが軽い食感で大豆の旨味を感じられた。これは、外が硬くてツルツルで生のを食べているみたい。 前にもどしてほしい。 量も20グラム減った。残念 大ファンだったのに。,1.0,さん,2016.07.18
26,348,1袋で8種類もの味が楽しめるのでお得感と満足感があります。 この手のお菓子ってどのメーカーも同じ味なのでは…と思っていましたが、この商品はなぜか特筆して美味しく感じられるので、職場のお菓子用としてよく購入しています。 小腹が空いたときにちょうど良いサイズなのも気に入っています。,5.0,Motoさん,2020.05.26
27,348,どの味も美味しいです。子供達も自分で好きな豆菓子を選んで食べています。ちょうど良い量なので小腹が空いた時に食べると満足感があります。,5.0,まめこさん,2020.03.31
28,348,美味しい！なんかでも食べれそうです,5.0,ゆうさん,2018.02.23
29,348,イオンのラウンジで出された製品を食べてからとても気に入ってもう１０袋以上買って食べています、特に夫に買ってくるようにせがまれています。 食べたい分だけ開けられると言っても夫の場合一度で１０袋は開けています。 とにかく美味しいんです、お勧めです！！,5.0,あしたのりょうさん,2018.02.20
30,348,その時の気分で食べるものを変えられる楽しみがあります。 小袋なので複数個食べても罪悪感は少ない…かな?,4.0,羽音さん,2017.08.29
31,348,小魚ピーナッツは小魚がやわらかくおいしい。 ピーナッツもおいしいが、小魚の大きさと相性がよくない気がする。 小魚スナックで硬くて、口の中を刺すような商品があるが、この商品はそれが無く、安心です。,4.0,柔らかい小魚さん,2016.12.06
32,348,個包装の中に多めに入っていると思う、これがいい。 食べた気がする。,4.0,小腹を少々満たすさん,2016.10.06
33,348,もちチーズ&黒こしょう、いか豆の2種がお気に入りです。 これらは、大袋で独立して個包装せず、販売してほしく、たくさん食べたい。遺伝子組換え不分別なら☆5でした。,4.0,ペッパーチーズ餅もちさん,2016.09.10
34,349,いろいろ入っておいしいです。,5.0,himicoさん,2020.06.30
35,349,チャックがついているので、食べたい時に好きな量をたべられるので良いです。ピーナッツが多いような。,4.0,ゆうたんたたたたたんさん,2020.03.05
36,349,商品の味に不満はありません。 今回初めての購入ではっきりとはわかりませんが、 先の方も書かれている通り、バラツキがあるのかも知れません。 私が購入したものはピーナッツが多くを占めており、くるみ・アーモンドが極端に少ない。 特にアーモンドは10粒も入っていませんでした。 コストの面でもピーナッツ類が多いだろうとは思っていましたが、 あまりに想像していたものと違っていたので残念です。,3.0,のらさん,2017.08.05
37,349,価格は手頃だが、中身に偏りがあるようだ。先日買った袋ではアーモンドの割合が極端に少なかった。それが比較的安い理由なら、あまりお得とも言えない。,2.0,aGTerさん,2017.04.29
38,349,小腹が空いた時にちょっとつまめるものを探していました。 6種類がバランス良くミックスされているので飽きることなく食べられます。衣がけピーナッツがポイントですね,5.0,かあやんさん,2017.03.29
39,349,小腹がすいた時にはこのミックスナッツを食べます。 ナッツがバランスよく入っているし塩加減もちょうどいい,3.0,イオン大好きさん,2016.08.08
40,349,ナッツは健康に良いと聞いたので愛用しています,4.0,きららさん,2016.06.13
41,350,ピーナッツ（バタピー）が大好きで色々なメーカーのものを食べていますが、トップバリュのこの商品は大粒で豆の甘みと旨味がしっかりと感じられ、塩加減も控えめでバランスが取れていて本当に美味しいです。 バタピーというとお菓子やおつまみのイメージが先行してしまいますが、これはパッケージの上品さも相まって、他のナッツ類（アーモンドやカシューナッツ）のように健康食品感覚で購入しています。,5.0,Motoさん,2020.07.28
42,350,塩味が強すぎず、量も丁度いい,5.0,うしくんさん,2020.02.14
43,350,美味しくてコスパも良いので大大満足です。,5.0,イサンさん,2019.02.25
44,350,軽い塩味で素朴な美味しさのピーナッツです。味付けがシンプルなのが好印象です。,5.0,こるとんさん,2018.11.02
45,350,粒が大きくて、塩が控えめでピーナッツ本来の味を感じることができて美味しいです♪,5.0,ピーナッツ子さん,2017.11.02
46,351,食感と塩加減更に価格のコスパ言うことなし。,5.0,タッチさん,2019.01.30
47,351,粒が大きく甘みが有り、塩味もほんのり感じる程度で、落花生の味もちゃんとして、全体的にとてもバランスが良く美味しいため、定期的によく買っていましたが、最近よく行く店舗でことごとく取り扱いがなくなってしまい、とても悲しいです。 バタピーはコンビニでも安く売っていますが、うす皮つきで食塩のみというのは、デパートの国産のもの以外はなかなか買うことができない&国産は高くて頻繁には買えないので、もっと取り扱い店舗が増えてくれたらうれしいです。 トップバリュの素煎りうす皮つきピーナッツも好きですが、こちらも本当に美味しいです。,5.0,Motoさん,2017.09.11
48,352,アーモンドとカシューナッツがバランス良く入っています。個人的にはくるみは要らないかなと思うので、２種で商品化して欲しい。 ですが、粒しっかり、量と価格設定は良心的。絶対買い！です。,5.0,Teresaさん,2020.06.22
49,352,食塩・油不使用のミックスナッツはあまり売られていないので、これを見つけたときは即買いしました。粒揃い、大袋でこの値段は驚異的です。店頭では売り切れているときも多く、見つけたら買っています。,5.0,山田花子さん,2020.06.17
50,352,美容と健康、今は妊活のために毎日素煎りナッツを食べています。ナッツ難民だった頃に色々試しましたがトップバリューはやっぱすごい。これだけ形もしっかりしたナッツが205g入ってこの価格は本当にお得だと思います！,5.0,にゃんこさん,2020.06.01
51,352,素煎り３種のミックスナッツ２０５ｇとても美味しくてもう幾度も購入しています、先日４１０ｇ入りを見つけて購入しましたが（名古屋イオン新瑞橋店）１回だけしか見つけられませんでした。トップバリューブランドはとても美味しく種類も沢山ありこれからもお値打ちな商品を提供期待しています。ＮＥＴで探して研究したいです。,4.0,ヤマチャンさん,2020.04.12
52,352,お菓子を作るのに買ったナッツでしたが、食べてみるとナッツに甘味があり、とてもおいしかったです。,5.0,りんごさん,2020.04.04
53,352,健康を考えてナッツを毎日食べています！このミックスナッツはトップバリューでお得なうえ、美味しくて家計に優しく続けていけそうです！,5.0,ごんごんさん,2019.11.08
54,352,美容のためにもう2年くらい食べています。くるみはオメガ3の脂肪酸なので健康にも良いので毎日夕食後に欠かさず食べています。素焼きで添加物なしが気に入っています。,5.0,あっこちゃんさん,2019.10.27
55,352,素煎りなので、塩分を気にせずパクパク食べられます。 ちょっと小腹がすいた時の常備品。 コスパも良いと思いますが、もっと大サイズがあったらうれしいです。,4.0,pumaさん,2018.07.25
56,352,塩分・油分などが入っていなくてナッツ自体のおいしさを楽しめる。 おいしくてすぐ食べきってしまう。,5.0,ロシアンブルーさん,2018.06.05
57,352,我が家には小動物が居るのでその子も一緒に食べています、みんなで食べると2日しか持たないのでもっと大きい袋で欲しいです。1キロとか2キロくらい。,5.0,ナミママさん,2018.06.02
58,352,ハイボールのお供にとても合うので毎日楽しみにしています。 美味しくて健康にも良いですが食べ過ぎ、飲み過ぎに注意です。,5.0,NEWガチャポン1さん,2018.06.02
59,352,健康のため、3種類ともまんべんなく食べたい。 くるみの量を増やしてほしいです。,4.0,vigaalさん,2018.05.23
60,352,コスパかなり良い！ 味もうまい！ 売り切れになってほしくないから みんなに教えたくない！ イオンのミックスナッツお買い得だよ！！,5.0,不謹慎さん,2018.05.10
61,352,色々食べた中で一番おいしくて価格も安いので家に常備しています。,5.0,みっこさん,2018.03.30
62,352,素煎りなので塩分も気にしないで美味しく食べれます。ただ食べ過ぎに気を付けないと。マカダミアナッツが入っているともっといいのですが。,5.0,やこさん,2017.10.29
63,352,カロリーが高いのはわかっていますが、美味しいので2日で一袋食べてしまいます。,5.0,mayuさん,2017.04.25
64,352,お値段もお安くなって、美味しいので、ついつい食べ過ぎちゃいます。,5.0,シェルマミーさん,2017.04.20
65,352,なんどもリピート購入しています!ちょっとおなかがすいた時にポリポリ食べています。,5.0,nicoさん,2017.03.21
66,352,美容の為、健康の為に2年ぐらい前から食べています。もちろん食塩・油不使用なので購入しています。味も飽きることなく美味しく毎日食べています。,5.0,あっこちゃんさん,2017.02.20
67,352,健康を気遣い、おやつも選んでおりますが、まさにこれはぴったりでした。美味しい。,5.0,あゆいのさん,2016.11.30
68,353,塩分の取り過ぎは注意なので、塩分不使用を選びました。 大粒でとても美味しいです。 食べ過ぎに注意したいです。,4.0,ペンギンさん,2020.05.17
69,353,食塩、油不使用のピーナッツ商品はなかなか無いので気に入ってます。間食様に常備してますが、食べ出すと止まらないので、すぐ無くなってしまいます。笑,5.0,ふにゃさん,2019.01.24
70,353,毎日20粒食べています。うす皮に糖質の吸収をブロックする効果があると聞いたので。粒が大きくてほのかな甘味があって美味しいです。私の常備食なので、品切すると困ります(笑),5.0,KOZYさん,2018.09.22
71,353,やっぱりこれが一番です。イオンさんのキャラメルコーンと一緒に食べるとおいしいです。,5.0,ｐｏｏｈさん,2018.07.27
72,353,油や塩なし、素焼きだから、買いますが、品切れが、多発します,4.0,クワ婆さん,2018.02.20
73,353,良く購入します。皮ごと食べれて美味しい。最近在庫無くて少し焦りました。毎日10粒食べてます。,4.0,ボーテさん,2017.11.10
74,353,素煎りピーナッツは産地問わず色々食べてきましたが、トップバリュのこれは落花生の味がしっかりしていて、粒が大きくて甘みが有り、値段が安いのにとても美味しいと思っています。好みによるとは思うのですが、個人的には国産よりも気に入っています。他の方のレビューでも品切れしているとありますが、地元のイオンでも最近販売がなくなっていて残念です。,5.0,Motoさん,2017.09.11
75,353,コスパ良し。 他社製品と比べて、粒が大きいわりには安いし、美味しい。 最近、品切れ気味。近所のイオン、ミニストップでは品切れしています。,5.0,kamozさん,2017.08.25
76,353,テレビでピーナツが血管を丈夫にすると言っていたので食べ始めました。中国製なのが気になりますが、イオンを信じて食べています。,3.0,あっこちゃんさん,2017.03.15
77,353,無塩なので塩分を気にせず毎日かじってます。 少食になってしまって困っていましたが、これにたどり着きました。 隠れ栄養失調対策に最適!,4.0,かん太さん,2016.08.07
78,355,ぜひ食べてみてください。 普通のレーズンとは全く違って、皮がやわらかく、上品ですっきりとした甘さと香りがあります。 ヨーグルトと合わせて食べてもおいしいですよ！,5.0,けいぴさん,2020.08.02
79,355,オイルコーティングされていなくてオーガニック、しかもマスカットって素敵ですね。 ドライでもマスカットはマスカットの香りがして、おいしいです。そのまま食べるのもおいしいですが、甘味がとても強いので、砂糖の代わりに、使うのもいいですよ。これをいれてパンケーキを焼くと、砂糖なしでも十分甘いです。,4.0,にゃおんさん,2020.06.21
80,355,マスカットのレーズンは初めて食べましたが、ブドウのレーズンよりもスッキリした甘さで、爽やかな酸味があります。 ブドウのレーズンはあまり率先して食べないのですが、これは手が止まらなくなる美味しさです。 植物油脂や保存料（ソルビン酸等）が使われておらず、有機栽培というのも安心感があって良いですね。,4.0,Motokaさん,2020.04.16
81,355,朝の紅茶に入れる習慣にしています。これまでいろいろなレーズンを試しましたが、これがベストです。リキュールにつけて柔らかく戻してから使いますが、歯ごたえの残る食感と程よい甘みが絶妙です。 ホットケーキに入れて焼くとまた別の美味しさがあります。,5.0,キクジロウさん,2019.08.27
82,355,マスカットの風味があって美味しい❗️鉄分もしっかり摂れるし、レーズンが苦手な私もこれなら食べられます‼️,5.0,kyounaさん,2019.03.18
83,355,オイルコーティングされていないレーズン探していたのですが、見当たらずこのマスカットレーズンを購入。甘さあり、酸味ありで最近はこればかり購入。お酒に合います！,5.0,fheeさん,2019.01.30
84,355,マスカットのレーズンは初めてでしたが、通常のレーズンよりも香りが爽やかで、高級感がありました。オーガニックなのも、高品質でいいですね。,4.0,ななさん,2017.06.05
85,355,オイルコーティングされていないので食べやすいです マスカットのさわやかな酸味でさっぱりした後味のレーズンです リフレッシュにもいいしヨーグルトなどにも合います,5.0,kodaさん,2017.05.12
86,355,普通のレーズンとは違いますね。お勧めです。,5.0,ももさん,2016.01.20
87,356,少しレンジで温めるとホクホクになりとてもおいしかったです,4.0,あきさん,2020.06.11
88,356,これまでに色々なメーカーのむき甘栗を「大体こんなものだ」と思って食べてきました。 今回初めてこちらの商品を頂き、「美味しい！何処の？」と確認してしまいました。 「味、香り、やわらかさ」◎です。,5.0,シュリシンさん,2020.01.13
89,356,美味しかったです。あっという間に1袋完食してしまいました。出来れば価格面でお買い得感を感じれると嬉しいです。,3.0,ヒロ爺さん,2016.10.08
90,356,自然な甘さで美味しいです。 満足感があり、量も丁度良いです。,5.0,ritoriさん,2015.09.16
91,356,むき栗のオーガニック商品って珍しいですね。 他にない分、ありがたいです。味は申し分ないし、良心価格だと思います。,5.0,nayutaさん,2015.06.21
92,356,有機の栗って本当に安心で、おやつにパクパク一人で一袋食べてしまいます♪♪ むき栗も美味しいですけれど、むき甘栗の方も最高ですよぉおお～★パッケージもお洒落なのでお友達のお家へお土産で持って行っても喜ばれました!! 美味しすぎっ!!,5.0,ロッタさん,2015.05.11
93,356,とてもおいしい。 また購入したいと思います。,5.0,さん,2014.12.18
94,357,オーガニックのピーナッツがこの価格で買える事、そしてとても美味しい！ ただ、扱っている店舗が少ないのが残念です。 見つけた時はまとめ買いしてます。,5.0,にんもさん,2019.09.30
95,357,カリカリ感と香ばしい味が一般的なピーナッツより美味しいです。 この値段でこのお味はオススメです。,5.0,クウちゃんさん,2018.11.03
96,357,大容量だし、オーガニックなのでいつもの定番おやつとなっています！,5.0,きらこさん,2018.08.13
97,357,油臭いなくて食べやすいと思います。料理に使っても安心ですね,5.0,くまちゃんさん,2015.07.29
98,357,栄養補給に毎日少しずつかじります。 安くて大容量の怪しいピーナッツとは味が比べ物になりません。 安心と美味しさが詰まっています。,4.0,さくらさん,2015.07.05
99,358,オーガニックて言っても基準が曖昧だしなぁ！ 何をどれだけ、量、期間なども示してくれたらより一層安心です。 だけど、安いんだよ、此れが！！！,4.0,わん！さん,2020.04.19
100,358,私の知る限り、この殻付きピーナッツは国産物より旨い。 旨さと価格のバランスでは、ケチのつけようがないと思う。,5.0,殻付き最高さん,2020.04.08
101,358,お店に行くと必ず購入します。美味しくてお手頃価格なので。（安くはないけれど）感謝デーなどで割引の時は多めに買ってしまいます。,5.0,おじんさん,2019.07.15
102,358,殻付き落花生大好き人間です。今まで国内産しか食べなかったんですが先日イオンさんで見つけまして、原産国中国なので随分迷いましたがイオンさんを信頼して購入しました。粒が大きく香ばしくて美味しかったので今後やみ付きになりそうです。イオンさん中国農生産消毒のご安全確認をよろしくお願い致します。,5.0,たけしさん,2018.10.17
103,358,旨味があってやみつきです！毎週1回1袋買って夕食後のおやつにしてますハイボールと共にうまあ！,5.0,ぷううさん,2018.07.13
104,358,安いし試しにと思って、袋開けて香ばしくてびっくり！食べてびっくり！甘味は？ですが、サクサクして好きなタイプの落花生です。千葉産のを結構食べつくしましたが、高いばっかりで大しておいしくないのも多い中、もしかしたら一番◎かも！オーガニックなのもがんばっていると思います。,5.0,カピバラさん,2018.03.12
105,358,国産ではないけれど乾燥状態もよく毎日おいしく食べています 何より安価なのがいいです お客様感謝デーのときにまとめ買いしています,4.0,かあちゃんちゃんさん,2017.03.14
106,358,国産品はバカ高いので試しに買ってみましたが、美味しいです。 くせになってしまいました。 認証マークを信じます。,5.0,いいものさがしさん,2017.01.29
107,358,家族全員大好物です。国産ではありませんが、安心してむきむきして楽しいひとときを過ごせるわが家必須アイテムです。やみつきです。,5.0,かりりぃ～んぬ。さん,2016.02.11
108,358,毎月GGデーで購入。少しずつ毎日食べて1日10円、国産ではないが充分満足!!,5.0,おじんさん,2015.09.16
109,358,香ばしくてやめられなくなります。 お値段もお手頃!!,5.0,ミキティさん,2015.06.26
110,358,香ばしくとても美味しかったです。,5.0,わかままさん,2015.06.12
111,359,比較的ソフトな食感の黒いちじくです。 よく見かける白いちじくと比較すると、デーツや黒糖を彷彿とさせる濃厚な甘さがある中で、ほのかに酸味も感じられてとても美味です。 オーガニックで無添加というのも良いですね。少しお高めですが、品質は確かだと思います。 黒いちじくがスーパーで手軽に購入できてありがたいです。,5.0,Motoさん,2020.06.27
112,359,イチジク好きのを私が、見つけたときには　嬉しかったです。 ちょうど良い甘さ、ちょうど良い量。,5.0,おはなさん,2020.02.08
113,359,毎日のスタートに朝1.2つ食べてます。間食やおつまみにも最高です。カロリー気になる方にもオススメできます。因みに朝のコーンフレークと牛乳と一緒なら更に満足感アップ,5.0,ユリモリさん,2015.06.23
114,359,いままでドライフルーツはトルコ産の輸入ものしか食べたことなかったですが、日本で加工した為か、品種の違いか、とってもやわらかいいちじくでした。 いつもプレーンヨーグルトにまぜて食べています。 オーガニックで気持ちがいいですね。,5.0,nayutaさん,2015.06.18
115,360,食感が抜群で、とてもおいしいです。お値段もお手ごろで、我が家では、小５娘のおやつとして大活躍です。,4.0,ＷＷＨさん,2020.06.24
116,360,久しぶりに食べるとおいしい。小麦粉不使用のバージョンがあるとアレルギーでも食べられるのに～,4.0,poohさん,2020.06.17
117,360,黒糖も好きですが 断然白かりんとうが好きです。 カリサクとした歯応えもいいし お茶にもコーヒー紅茶にも合うので 我が家では登場回数が多いです。,5.0,ぷくさん,2020.06.06
118,360,さくさくっとして歯応えがあり美味しいです。しっかりと甘さがあり、お茶と一緒に食べるとほっと一息つけます。美味しすぎて手が止まりません！,5.0,ピンキーさん,2020.05.16
119,361,手頃なお値段で何度も購入しています。黒糖味が好きで、一度で食べきります。,5.0,ゆまさん,2020.07.21
120,361,美味しくてやわらかめのかりんとう。,5.0,コクトウさん,2020.06.11
121,361,懐かしい感じのシンプルな味です。 困るのは手が止まらないこと！ 美味しすぎます。,5.0,GAOさん,2020.06.10
122,361,黒糖味のかりんとうが好きで何度も購入してしまいます。 歯触りも良くボリューム感もあって小腹が空いた時にオススメです。,5.0,kingさん,2020.06.10
123,361,シンプルな昔ながらの黒糖かりんとうだと思います。黒糖のやさしい甘みがgood。かりんとう本体の太さも適度で食べ応えがあって良かったです。,5.0,erinさん,2020.05.31
124,362,サクサク食感で美味しいです。ちょっと甘い物が食べたい時に丁度いいおやつになります。,5.0,kumiさん,2020.06.22
125,362,ほんのり甘く、食べ始めたらやめられないおいしさです。ときどき無性に食べたくなります。食感がとてもいいです。,5.0,MMMさん,2020.06.17
126,362,食感がとても良かったです。ほんのりとした味わいがおいしかったです。,5.0,ほろほろさん,2020.05.06
127,363,予想していたより美味しかった。この価格ならコスパ良いと思う。,5.0,610さん,2020.06.16
128,363,しっとりふっくらでよかった。 ほかの十勝小豆のあんことは何かちがった,5.0,ちげさん,2020.06.03
129,363,スーパーで売っているどら焼きの中ではまぁまぁ美味いと思いました。 あんと皮の割合も丁度良く飽きずに食べれました。,4.0,しげぞうさん,2020.06.01
130,364,とても美味しいです。家族にも評判いいです。お供えにもよく買わせて頂いています。,5.0,なつさん,2020.06.23
131,364,あずきがさっぱりしていながら、コクもあり、とても美味しい。やわらかいどら焼の生地にも合っていて良かったです。,5.0,さらとさん,2020.04.03
132,365,他メーカーの最中系和菓子よりもＴＶＢＰのこの最中系和菓子の方が美味い。お彼岸のお供え物用にも最適だと私も思う。最中生地とお餅とあんこの味わいと食感が超良質だね。しかも５８円と言う買い易さ。こちらも気に入った。（☺☺☺☺☺✌✌✌✌✌☆☆☆☆☆❤❤❤❤❤),5.0,車バイク好きケン君さん,2020.06.21
133,365,お餅も大変柔らかく、また甘さもちょうどよい感じで大変美味しいです！ 和菓子系がとても好きなのでトップバリュさんから出てくれてとても嬉しいです！,5.0,まるひろさん,2020.04.18
134,365,お彼岸のお供え物にかいました。柔らかいお餅が入っていて、甘さも丁度い感じでした。お値段も安くて買いやすいです。,5.0,さこさん,2020.03.30
135,366,この粒あん最中も同ブランドのＣａｌｏｒｉｅ　Ｏｆｆ　Ｃｉｄｅｒとの相性の良さにべた褒めだね。２１日日曜日に食べた餅入りタイプと堂々のほのかな甘さとコンパクトなサイズと持ち易い軽さと５８円と言う御求め易い価格。勿論御彼岸用にも最適だね。(ニッコリ),5.0,車バイク好きケン君さん,2020.06.23
136,366,事務所へ来られるお客様用のお茶うけとして購入しています。個人的には、あんこのネットリ感が大好きで、賞味期限が近づくと、私自身が消費しています。,4.0,WWVさん,2020.06.13
137,366,ネットリ系の餡がたっぷりで嬉しい。 外の皮は軟らかくしっとりとしていました。 ネットリ＆しっとりで 心が和むお気に入りの粒あんもなかです。 少しずつ買い足せる一個売りという点も気に入っています。」,5.0,お家もなかさん,2020.04.17
138,366,大好きなトップバリュブランドから 粒あん最中が出ていることは 実は知らなかった時に、 他の誰かがお買い上げされているのを見て知らされるに至りました。 その後一度に3つ買いました。 中の餡はしっかり甘くて、しかもシッカリ詰まっています。 皮の香ばしさと餡の甘さの相性も抜群に感じています。 こちらの商品が気に入ったので、離れたくないのですが お餅入りバージョンの方もその内、試させていただきますね(^_-)-☆。,5.0,ぱりもっちさん,2020.04.06
139,366,粒あんがとにかくおいしい。粒あんだけでも食べたくなるくらいです。また、食べようと思いました。,5.0,天下一さん,2020.03.27
140,368,ふんわり生地で、しっとりしていて美味しい！甘さ控えめです。,4.0,まきさん,2020.05.23
141,368,食べた感じのしないカステラがある中、食べやすい柔らかい食感で、食べると重厚感もあるので最高です。,5.0,はんぺいたさん,2020.02.15
142,369,このふんわり焼き上げたかすてらミルク味も初めてだ。ＴＶのカフェラテ　マイルドを飲みながら食べたらカステラもカフェラテによく合うなぁと実感した。カステラ本来の美しい見た目とふんわりとした食感、ほのかな甘さが味わえた。こちらも又食べたい。最高ランク★★★★★だ。,5.0,車バイク好きケン君さん,2020.05.27
143,370,このふんわり焼き上げたかすてら　チョコマーブルも初めてだ。他メーカーのスティックコーヒーを飲みながら食べた。こちらも物凄くふんわりとしてて美味いね。しかもコンパクトなサイズだね。こちらにもボーナスポイント、是非欲しいなぁ。トップバリュさん、こちらも有難う。ご苦労様。これからも宜しくね。（★★★★★☺✌）,5.0,車バイク好きケン君さん,2020.05.29
144,374,串団子であんをすくいながら食べられるのが良いです。自分で加減しながら食べられるので美味しいです。幅広い人にうけると思います。,5.0,へんしんまんさん,2019.09.15
145,375,甘くて美味しかったです。 ただ、もう少し量が多いといいなと思います。,4.0,ごまさん,2019.11.13
146,375,栗の味が濃くて美味しいです！ ただ、5個入りだと少なく感じます。,4.0,オラフさん,2019.10.16
147,375,一口サイズで食べやすく甘すぎないので美味しいです。オススメです。,5.0,kumiさん,2019.09.16
148,375,ほっくり、やさしい甘さで美味しい！仕事のお供に最適！,5.0,せっちゃんさん,2019.09.14
149,375,ほんのりマロンの味がしてしっとり美味しい！,5.0,まちゃさん,2019.08.22
150,375,好き嫌いあるかもしれませんが、 最高です。次回買いだめします。,5.0,にゃ～さん,2019.08.16
151,376,サツマイモの風味はほんのり程度でしたが、甘くしっとりとしていて美味しかったです。,3.0,ふうさん,2020.06.27
152,376,小腹がすいたときにちょうどいい,5.0,あっこさん,2020.05.22
153,376,１個食べてみてハマってしまいました。おやつにと買ってきたけど、美味しいので小腹が空いた時についついつまみ食いしてしまうくらい気に入ってしまいました。,5.0,kumiさん,2019.09.16
154,376,スキな味♡ こんなに美味しいなんて驚き。お値段もお手頃だし、マロンと両方食べてます。,5.0,ポテト&マロンさん,2019.09.10
155,376,甘すぎず、さつま芋の味がして美味しかった♡リピ決定！,5.0,akiさん,2019.09.09
156,376,冷やして食べたらサイコーに美味しい！！ お手頃価格でこんなに美味しいとは思わなかった。 すごくオススメです！,5.0,こもちこんぶさん,2019.09.09
157,377,小腹が空くときに、つまみ食いをしています。チョコレートとか洋菓子よりカロリーが低くていいかなって思っています。,5.0,にわさん,2020.07.15
158,377,自然な甘さでおいしかったです。食べきりサイズです。,4.0,りんごさん,2019.11.08
159,377,ちょっとサツマイモが食べたくなった時に便利。大きさも丁度良くて味も美味しいのでよく買っています。,4.0,kumiさん,2019.09.16
160,377,柔らかくて美味しいです。 量もちょうど良くて食べきりサイズです。,5.0,ぺこさん,2019.09.03
161,377,味もおいしです、カロリーも押さえぎみで女性にはとっても有り難い商品です。,4.0,ねこさん,2019.08.15
162,378,ほどよい甘さで小腹がすいたときにぴったりです。小さくても満足な食べごたえがあり美味しいです。,4.0,ゆうみさん,2019.08.31
163,379,手軽に食べれて価格もリーズナブルで非常に気にいってます。,5.0,きゅーちゃんさん,2019.09.07
164,379,一人暮らしの母は沢山の量は困るので一口で食べられる　 この羊羹がぴったり！甘すぎず食べ過ぎず美味しくて、安価なのが魅力です。,5.0,しあわせまるさん,2019.08.16
165,379,あっさりとしていてとても美味しいです。これならいくつでも食べられそうです。,5.0,ちびたろうさん,2019.08.10
166,380,SNSでこちらのせんべいを見つけました。初めて食べたのですが、ピーナッツと生地の具合がちょうど良くて、気にいりました。2枚1セットで6個入っていたので、もう少し数が少ないものや、1枚ずつ個包装されているものがあればいいと思います。,5.0,かわきょうさん,2020.04.16
167,380,個包装が開けにくいと他の方のレビューがあったので心配していましたが、刃物を使わないでも、裏側から引っ張るとすぐに開きました。 特に開けにくいとは感じなかったので、改善されているのかもしれません。 味は他の方も言われてる通りで、卵とピーナツの風味が良く、大満足でした。 リピ確定です。,5.0,トリンカさん,2019.08.22
168,380,味はおいしくて、濃い緑茶にもコーヒーにも合います。 職場の休憩所によく置いてあります。 ただ、ひとつだけ言わせてもらうと、2枚が1包装になっていて、1枚が割と大きめなので、2枚じゃなくて1枚ずつの個包装が食べやすいかなと思いました。,5.0,ミンティーさん,2019.07.05
